date,developerResponse,review,rating,isEdited,title,userName
2023-02-10 04:09:32,,"I was a tutor who feeding my family, one friend showed extreme concern of my income on me to help me financially and pushed me to take loans from banks and hands to invest in Binance, I invested $22000 totally and lost everything, he promised of trading support daily but he never cared me at all.

Now banks are lodging cases and am in absconded state children’s education discontinued, daily tears of regrets rolling away, can’t understand the society. But I curse Binance every minute genuinely.",5,False,"I lost my life, brought children to streets",sathyavedha
2023-06-25 14:03:44,"{'id': 37362053, 'body': 'Hi Chhota, We love hearing how we can improve our products. We recommend you use the web version: binance.com/en to log in via your browser for a better user experience and improve storage usage. Also, we would appreciate it if you could also drop your feedback or suggestion at binance.com/en/my/user-support/feedback/entry. At the same time, you can always contact us at binance.com/en/chat if you have any concerns. ET 💛', 'modified': '2023-06-27T15:37:29Z'}",500 MB of storage space is consumed by app. Unnecessarily stored space.,2,False,App bundle is too large,Chhota Don
2023-06-25 07:36:28,"{'id': 37338975, 'body': ""Hello, we would like to swiftly address and resolve your issue. Can you kindly contact our chat support at this link? http://binance.com/en/chat An agent will be assigned to assist you immediately. If you've already done so, please provide your case ID so we can offer further help. |\xa0TS"", 'modified': '2023-06-26T15:08:39Z'}","Pathetic app, pathetic customer care. A team full of idiots. Been 3 hours my pnl display is showing me incorrect information and these guys are telling me to check my strategy, it would make me a loss this and that instead of working on it rather they are wasting my time and money. I lost my capital because of them and still loosing because i cant even see at what price did i buy the coin. A TEAM OF IDIOTS AND DUMBASSES. DO not fall for this app.",1,False,Do not rely on binance,khurananikhil
2023-05-13 07:49:55,"{'id': 36515106, 'body': ""Hi there. We fully understand your concern. We are here to help you with the best support! All online trades are protected by escrow. When an ad is posted, the amount of crypto for the ad is automatically reserved from the seller's Funding Wallet. For more information regarding P2P trading, you can refer to binance.com/en/support/faq/360038038972. Also, you can try to submit an appeal for P2P Orders on Binance App by referring to this tutorial if your funds were not being released: binance.com/en/support/faq/9bd969ce7fcd4592acfdddd2bf9ef15f. If that's not enough, you can contact us at binance.com/en/chat along with your Order ID and our team will assist you accordingly. ET 💛"", 'modified': '2023-05-15T03:33:03Z'}","Why remove card payment method i dont trust p2p My 10,000 scam one trader now [add card payment otherwise i will delete and i have 1 million subscriber’s on YouTube i will tell also scam in binance ] card payment is safe without headache",1,False,SCAM P2P add card payment method,rabitogaming
2023-05-12 12:39:45,"{'id': 36499872, 'body': 'Hi Anwita, We would like to know more! Let us know how we can improve your experience with us. Can you provide us more details about the issue you encountered? You can also contact our support team via chat via this link http://binance.com/en/chat In order to our team to assist you better, and do not forget to re-evaluate after contacting us. MM', 'modified': '2023-05-13T15:31:55Z'}","This app is a spam.Trying to mislead and convince you to invest via this app. Please be careful and don’t not invest and don’t not create account and the 4.7star for the app is a big lie 
Please report this app",1,False,Genuine review,Anwita B
2023-04-24 08:37:09,"{'id': 33327414, 'body': 'Hello there! You may provide us with the Case ID of your chat. We will check what problem you are facing.', 'modified': '2022-11-23T12:28:24Z'}","Firstly account was restricted now it is disabled permanently & Case ID 97251009
HOW CAN ONLY ONE MESSAGE TO CS CAUSED RESTRICTION IN MY P2P ACCOUNT????!!!",1,True,LACK OF ENGLISH CAUSED RESTRICTION! -5 Stars you deserve,ashu00016
2022-10-27 18:09:14,"{'id': 33884579, 'body': 'We are glad you like our platform, thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-22T18:19:40Z'}",Hey guys this is great crypto trading platform. Also use my referral code  202260942 for 10% commission when i trade.,5,False,202260942  Great application and Awsome trading platform,loku07
2022-04-10 08:09:54,,TC9NP enter enjoy,5,False,Subscription code,TC9NP
2022-09-09 18:52:54,"{'id': 33679257, 'body': ""Hello, thank you for your review. Your experience and opinion are very important to us, and we'd like to understand better what happened so we can solve it together. If you need further assistance please contact our support team via chat here: binance.com/en/chat ^RA"", 'modified': '2022-12-12T15:08:59Z'}","Hey Binance team. This new update is so damn bad, i can’t see the top coins as widget. BTC,BNB and ETH use to be on top whenever i open the app, not it’s gone. Inplace of that i see news😅",3,False,Home Screen Interface gone pathetic,Laasaan
2022-08-13 06:31:05,"{'id': 31805608, 'body': 'Hello, for the safety and the privacy of our users, you are requested not share personal information here. Moreover, it seems that your account function are normal now and it has been locked because of resetting 2FA previously. Feel free to contact our live support if have any questions http://binance.com/en/chat ^ ', 'modified': '2022-09-03T01:34:06Z'}",I have no dispute or abnormalities in my account but from last 10 days my ID (437639670) is suspended when I tried to get in touch there bot is not able to clear it,1,False,They Suspended my account,gumansigh
2022-04-01 01:16:50,,"Use my referral and deposit your first 50$; we both get 100$ in cash back. Let’s build wealth together
CPA_00D41A8FDG
Don’t forget to use this referral code",5,False,Best exchange to buy Crypto,Murtaza93
2022-01-16 13:45:19,,Use referral code 201480268 for 20% lifetime discount on all transactions.,5,False,Binance Referral,Faazzz7
2022-03-29 06:30:04,"{'id': 37601842, 'body': 'Hello there! We are here to help you. If you are still having issues logging in to your account, please try deleting and reinstalling the app, clearing your cache and cookies, and connecting to a different network. If you have tried all these methods and your issue persists, we kindly ask you to contact our customer support team through live chat at http://binance.com/en/chat on your web browser. From there our team will help you. Thank you. ^AE', 'modified': '2023-07-11T07:30:00Z'}",I am unable to login in my apple device after this update. Showing wrong code entered every time even if I have entered the right code.,1,False,Unable to login after update,Dbios Loki
2022-03-25 16:59:49,"{'id': 37701740, 'body': 'Hi there, upon reviewing your case, we found that the final decision has been shared with you. If you have any further questions, feel free to reach out to our chat support again. | TS\n', 'modified': '2023-07-16T18:45:06Z'}","Hi 
My account is blocked from more than 4months even CS is not helping my funds are stuck I am depressed. Case ID IS 79409096",1,False,My account is block more than 4 months,79409096
2022-02-23 13:43:09,"{'id': 37701838, 'body': 'Hi, we would like to know if you are still experiencing such an issue with receiving 2FA e-mails. Therefore, could you reach out to one of our specialists here? https://www.binance.com/en/chat On the other hand, kindly know that our specialists are 7/24 on duty there to resolve your issues. | TS', 'modified': '2023-07-16T18:57:04Z'}","Hi, after trying for multiple times still there’s no verification code sent on my mail, I tried reinstalling and checked my spams too but nothing changed kindly help me out, Thank you (on ios)",1,False,Verification,gajanssn
2022-01-30 07:38:14,,"Do not install this app I tried to contact them many times to solve my facial verification issue but they do not have time to look in to the matter, i messaged them on Binance official Instagram ID and even on Binance India, commented on many post but no they don’t have time to resolve issues and they do not care for their customers i invested about 700 usd (50000 INR ₹) in different different crypto , then my friend told me to download Binance but the main issue was facial recognition (verification) please it is a humble request to do not install this app rather use WazirX for investing in crypto.",1,False,About Face verification,Bhrugu Trivedi
2022-01-25 03:53:59,,"Due to Binance fraud policies I lost my Rs.20,000/- and they are not taking any action although I sent 2 times the required report.
For appeal they are having a non working full of errors system. 

Requesting everyone not to trust Binance.",1,False,Review,PS Dhoni
2022-01-08 06:04:34,,"Someone told me Binance is the best in the market. If this is the best then I believe the standards set are really low.
Can't even login to the app as the verification code via SMS or voice doesn't get delivered. Been trying for last 4 days on both desktop and mobile app and have tried atleast a 100 times. Please fix. This is so irritating.

If you need a trustworthy SMS provider, connect with me. We are one of the large SMS service providers in the country and do such stupid stuff.",1,False,Unable to login/ register,Kejriwalvivek
2021-12-31 17:49:24,"{'id': 42178093, 'body': 'Hello, Hiren! Thank you for your feedback earlier! Since then, we have made significant improvements. If the issue is still current, try reinstalling the application to the latest version and attempt to log in again. Make sure that the same error does not occur when using another device or incognito mode in the browser. We are always happy to check your situation on an individual basis in the chat and provide assistance: http://binance.com/en/chat ^LK\n', 'modified': '2024-02-24T21:20:30Z'}","Still same problem of not receiving any OTP on mobile or email. 

Could you tell what and why is happening with my account?

I couldn’t go ahead with binance.",1,False,Couldn’t receive verification code since a week,IamHirenBhavsar
2021-12-10 09:33:16,,Complain Many times around 18 days passed. Connected On Twitter and chat support. They will say wait 24-48 hours again and again. Crypto not safe in this is app. Many friends facing same issue. Don’t add or buy too much coins in this account. Whenever your account will have good portfolio. Company will suspend your account and you will loose all your money. Scam and Fraud app. Be Aware !! Customer id- 122383494 case I’d - 80270059,1,False,Account Banned ! Without Reason,Satyamsoniofficial
